Customer_ID,Gender,SeniorCitizen,Tenure_Months,Plan_Type,Monthly_Charges,Contract,Payment_Method,InternetService,Support_Tickets,Is_Churned
C0359,Male,0,36,Postpaid,1004,2-year,Debit Card,DSL,4,1
C0360,Male,0,43,Prepaid,526,Month-to-month,Credit Card,DSL,0,0
C0361,Female,1,15,Postpaid,873,1-year,Credit Card,None,3,0
C0362,Male,0,33,Postpaid,965,2-year,UPI,Fiber,4,0
C0363,Male,1,41,Prepaid,521,Month-to-month,Cash,Fiber,2,0
C0364,Female,0,43,Prepaid,393,Month-to-month,Cash,Fiber,4,1
C0365,Male,0,51,Postpaid,952,1-year,Debit Card,Fiber,7,0
C0366,Male,0,45,Prepaid,533,Month-to-month,UPI,Fiber,2,0
C0367,Female,0,26,Prepaid,428,Month-to-month,UPI,Fiber,0,0
C0368,Female,0,16,Postpaid,1120,1-year,Cash,Fiber,6,1
C0369,Male,0,36,Prepaid,306,Month-to-month,UPI,DSL,7,1
C0370,Male,0,33,Prepaid,557,Month-to-month,Debit Card,Fiber,4,1
C0371,Female,1,20,Postpaid,953,1-year,Credit Card,None,7,0
C0372,Female,1,13,Prepaid,487,Month-to-month,Credit Card,DSL,1,0
C0373,Female,1,33,Postpaid,806,1-year,Debit Card,DSL,7,0
C0374,Female,0,5,Postpaid,870,2-year,UPI,DSL,5,1
C0375,Male,0,37,Prepaid,297,Month-to-month,Credit Card,DSL,6,1
C0376,Female,0,14,Prepaid,376,Month-to-month,Cash,DSL,2,0
C0377,Female,0,27,Prepaid,418,Month-to-month,Debit Card,Fiber,1,0
C0378,Male,0,23,Prepaid,598,Month-to-month,Debit Card,Fiber,2,0
C0379,Female,0,14,Postpaid,783,1-year,Debit Card,DSL,6,0
C0380,Male,0,40,Postpaid,816,1-year,UPI,Fiber,7,0
C0381,Female,0,4,Prepaid,589,Month-to-month,UPI,Fiber,1,1
C0382,Female,1,39,Prepaid,443,Month-to-month,Credit Card,DSL,0,0
C0383,Female,0,52,Prepaid,404,Month-to-month,Credit Card,Fiber,6,1
C0384,Male,0,19,Prepaid,409,Month-to-month,Credit Card,DSL,6,1
C0385,Male,0,47,Prepaid,433,Month-to-month,Debit Card,Fiber,0,0
C0386,Female,1,54,Prepaid,515,Month-to-month,UPI,DSL,3,0
C0387,Male,0,4,Postpaid,986,2-year,Debit Card,Fiber,3,1
C0388,Male,0,30,Prepaid,394,Month-to-month,UPI,DSL,3,0
C0389,Male,0,19,Prepaid,435,Month-to-month,UPI,Fiber,4,1
C0390,Male,0,31,Postpaid,992,2-year,Credit Card,DSL,7,0
C0391,Male,0,31,Prepaid,523,Month-to-month,Debit Card,Fiber,6,1
C0392,Male,0,9,Prepaid,577,Month-to-month,UPI,Fiber,7,1
C0393,Female,0,53,Prepaid,594,Month-to-month,Credit Card,Fiber,2,0
C0394,Female,0,13,Prepaid,472,Month-to-month,Debit Card,Fiber,4,1
C0395,Male,0,14,Prepaid,291,Month-to-month,UPI,DSL,3,0
C0396,Female,1,55,Postpaid,990,2-year,Credit Card,Fiber,7,0
C0397,Female,0,60,Prepaid,525,Month-to-month,Cash,Fiber,2,0
C0398,Female,0,46,Postpaid,767,1-year,Credit Card,Fiber,4,0
C0399,Female,0,54,Prepaid,442,Month-to-month,UPI,DSL,7,1
C0400,Male,0,10,Prepaid,353,Month-to-month,Credit Card,Fiber,0,0
C0401,Female,0,48,Prepaid,496,Month-to-month,Credit Card,Fiber,2,0
C0402,Female,0,31,Prepaid,549,Month-to-month,UPI,DSL,6,1
C0403,Male,0,37,Prepaid,272,Month-to-month,UPI,DSL,3,0
C0404,Male,0,23,Prepaid,552,Month-to-month,UPI,DSL,0,0
C0405,Female,0,27,Prepaid,262,Month-to-month,UPI,DSL,2,0
C0406,Female,0,6,Prepaid,393,Month-to-month,UPI,Fiber,4,1
C0407,Female,1,26,Prepaid,467,Month-to-month,Credit Card,DSL,5,1
C0408,Female,0,2,Prepaid,432,Month-to-month,Credit Card,DSL,5,1
C0409,Female,0,45,Prepaid,491,Month-to-month,Debit Card,DSL,3,0
C0410,Female,0,13,Postpaid,984,1-year,Credit Card,Fiber,4,0
C0411,Male,0,51,Postpaid,1146,1-year,Debit Card,DSL,0,1
C0412,Female,0,50,Prepaid,414,Month-to-month,Credit Card,Fiber,6,1
C0413,Female,0,60,Prepaid,429,Month-to-month,UPI,DSL,0,0
C0414,Male,1,19,Prepaid,366,Month-to-month,Credit Card,Fiber,0,0
C0415,Male,0,1,Postpaid,1124,1-year,Debit Card,Fiber,2,1
C0416,Male,0,40,Prepaid,287,Month-to-month,UPI,Fiber,3,0
C0417,Male,0,32,Postpaid,1067,2-year,UPI,Fiber,6,1
C0418,Female,0,22,Prepaid,323,Month-to-month,UPI,DSL,5,1
C0419,Female,0,48,Prepaid,475,Month-to-month,Credit Card,DSL,0,0
C0420,Female,0,29,Prepaid,556,Month-to-month,UPI,DSL,4,1
C0421,Female,0,2,Prepaid,557,Month-to-month,UPI,Fiber,3,1
C0422,Female,0,40,Postpaid,742,2-year,UPI,None,5,0
C0423,Female,0,38,Prepaid,564,Month-to-month,Debit Card,DSL,4,1
C0424,Male,0,48,Prepaid,262,Month-to-month,Credit Card,Fiber,6,1
C0425,Female,0,55,Prepaid,261,Month-to-month,Credit Card,DSL,4,1
C0426,Male,1,11,Postpaid,965,2-year,Credit Card,Fiber,7,0
C0427,Male,0,17,Prepaid,562,Month-to-month,Credit Card,Fiber,6,1
C0428,Female,1,55,Prepaid,498,Month-to-month,UPI,Fiber,0,0
C0429,Male,0,51,Prepaid,368,Month-to-month,Credit Card,Fiber,3,0
C0430,Female,0,43,Prepaid,306,Month-to-month,UPI,Fiber,1,0
C0431,Male,0,60,Postpaid,782,1-year,Credit Card,Fiber,6,0
C0432,Female,0,8,Prepaid,513,Month-to-month,Credit Card,DSL,2,0
C0433,Male,0,22,Prepaid,355,Month-to-month,UPI,Fiber,1,0
C0434,Female,0,4,Prepaid,440,Month-to-month,UPI,Fiber,2,1
C0435,Female,0,11,Postpaid,1035,2-year,UPI,None,3,1
C0436,Female,0,8,Prepaid,437,Month-to-month,UPI,Fiber,5,1
C0437,Female,0,9,Prepaid,369,Month-to-month,UPI,DSL,0,0
C0438,Female,0,26,Postpaid,957,2-year,Cash,Fiber,3,0
C0439,Male,1,2,Prepaid,568,Month-to-month,Credit Card,Fiber,1,1
C0440,Male,0,16,Postpaid,824,1-year,Credit Card,Fiber,4,0
C0441,Male,0,31,Prepaid,492,Month-to-month,Debit Card,None,7,1
C0442,Female,0,6,Prepaid,380,Month-to-month,Credit Card,Fiber,7,1
C0443,Male,0,53,Postpaid,779,1-year,Cash,Fiber,2,0
C0444,Female,0,21,Postpaid,1004,2-year,Debit Card,DSL,2,1
C0445,Female,0,26,Prepaid,311,Month-to-month,Debit Card,None,1,0
C0446,Male,0,59,Postpaid,1043,1-year,Cash,Fiber,0,1
C0447,Male,0,19,Prepaid,513,Month-to-month,UPI,DSL,7,1
C0448,Female,0,28,Postpaid,790,1-year,Credit Card,Fiber,3,0
C0449,Male,0,8,Prepaid,504,Month-to-month,Debit Card,Fiber,1,0
C0450,Female,1,14,Prepaid,422,Month-to-month,Credit Card,Fiber,6,1
C0451,Female,0,24,Postpaid,935,2-year,Cash,Fiber,7,0
C0452,Female,0,48,Postpaid,1098,2-year,UPI,Fiber,3,1
C0453,Female,0,44,Prepaid,568,Month-to-month,Credit Card,Fiber,6,1
C0454,Female,0,37,Prepaid,344,Month-to-month,Cash,Fiber,0,0
C0455,Male,1,56,Prepaid,586,Month-to-month,Credit Card,Fiber,4,1
C0456,Male,0,26,Prepaid,306,Month-to-month,Debit Card,Fiber,6,1
C0457,Female,0,31,Prepaid,316,Month-to-month,UPI,None,3,0
C0458,Female,1,56,Prepaid,295,Month-to-month,Debit Card,DSL,6,1
C0459,Male,0,51,Prepaid,343,Month-to-month,Cash,Fiber,0,0
C0460,Male,0,32,Postpaid,757,2-year,Credit Card,DSL,1,0
C0461,Female,0,50,Prepaid,342,Month-to-month,UPI,Fiber,5,1
C0462,Male,0,41,Prepaid,481,Month-to-month,UPI,Fiber,4,1
C0463,Female,0,2,Prepaid,298,Month-to-month,Debit Card,Fiber,4,1
C0464,Male,1,25,Postpaid,1116,1-year,Debit Card,Fiber,4,1
C0465,Female,1,52,Prepaid,311,Month-to-month,UPI,DSL,2,0
C0466,Male,0,44,Prepaid,516,Month-to-month,UPI,None,5,1
C0467,Female,0,2,Postpaid,1028,2-year,Debit Card,Fiber,0,1
C0468,Male,0,42,Postpaid,1071,2-year,Debit Card,Fiber,3,1
C0469,Male,1,1,Postpaid,1210,2-year,UPI,Fiber,1,1
C0470,Female,0,36,Postpaid,852,2-year,UPI,Fiber,6,0
C0471,Male,0,57,Postpaid,1179,2-year,Debit Card,DSL,7,1
C0472,Female,0,12,Postpaid,1282,1-year,Credit Card,DSL,6,1
C0473,Male,0,9,Prepaid,488,Month-to-month,Cash,Fiber,4,1
C0474,Female,0,36,Prepaid,514,Month-to-month,Credit Card,DSL,4,1
C0475,Male,0,41,Prepaid,517,Month-to-month,Debit Card,Fiber,4,1
C0476,Female,0,28,Prepaid,362,Month-to-month,Credit Card,None,7,1
C0477,Male,0,38,Prepaid,415,Month-to-month,Cash,Fiber,0,0
C0478,Female,0,33,Prepaid,405,Month-to-month,Credit Card,DSL,1,0
C0479,Male,0,42,Postpaid,1067,1-year,UPI,Fiber,0,1
C0480,Female,1,46,Prepaid,451,Month-to-month,UPI,Fiber,1,0
C0481,Female,0,22,Prepaid,466,Month-to-month,Debit Card,DSL,3,0
C0482,Female,0,25,Postpaid,1129,1-year,Credit Card,Fiber,6,1
C0483,Male,0,18,Prepaid,299,Month-to-month,Credit Card,DSL,2,0
C0484,Female,0,6,Prepaid,356,Month-to-month,Credit Card,Fiber,1,0
C0485,Male,0,18,Prepaid,258,Month-to-month,UPI,DSL,7,1
C0486,Female,1,52,Postpaid,1264,1-year,UPI,None,5,1
C0487,Male,0,16,Prepaid,437,Month-to-month,UPI,Fiber,0,0
C0488,Female,0,15,Postpaid,939,1-year,Credit Card,Fiber,0,0
C0489,Male,0,48,Prepaid,558,Month-to-month,Debit Card,DSL,0,0
C0490,Male,1,8,Prepaid,587,Month-to-month,Debit Card,Fiber,2,0
C0491,Female,0,13,Prepaid,359,Month-to-month,Cash,DSL,1,0
C0492,Male,0,55,Postpaid,1260,1-year,Credit Card,Fiber,7,1
C0493,Male,0,43,Postpaid,759,1-year,Debit Card,DSL,1,0
C0494,Female,0,60,Postpaid,1244,1-year,UPI,Fiber,1,1
C0495,Male,0,57,Postpaid,1002,1-year,UPI,DSL,1,1
C0496,Male,1,7,Prepaid,312,Month-to-month,UPI,Fiber,4,1
C0497,Male,0,17,Postpaid,906,2-year,Credit Card,DSL,4,0
C0498,Female,0,50,Prepaid,373,Month-to-month,UPI,Fiber,5,1
C0499,Male,0,32,Postpaid,982,2-year,UPI,Fiber,0,0
C0500,Female,1,22,Prepaid,319,Month-to-month,Credit Card,None,6,1
C0501,Male,0,55,Prepaid,296,Month-to-month,Credit Card,DSL,4,1
C0502,Male,0,51,Prepaid,448,Month-to-month,Credit Card,None,6,1
C0503,Male,0,57,Prepaid,450,Month-to-month,Credit Card,Fiber,6,1
C0504,Female,0,13,Prepaid,525,Month-to-month,UPI,DSL,1,1
C0505,Male,0,47,Postpaid,957,2-year,UPI,DSL,1,0
C0506,Male,0,23,Prepaid,452,Month-to-month,UPI,DSL,4,1
C0507,Female,1,54,Prepaid,379,Month-to-month,UPI,Fiber,3,0
C0508,Male,0,29,Postpaid,726,2-year,Credit Card,Fiber,5,0
C0509,Female,0,22,Prepaid,313,Month-to-month,Debit Card,DSL,6,1
C0510,Female,0,1,Postpaid,844,1-year,UPI,Fiber,6,1
C0511,Male,0,29,Prepaid,369,Month-to-month,Credit Card,None,0,0
C0512,Female,0,48,Postpaid,1221,2-year,Debit Card,Fiber,2,1
C0513,Male,0,5,Prepaid,451,Month-to-month,UPI,None,5,1
C0514,Female,0,58,Prepaid,295,Month-to-month,UPI,DSL,0,0
C0515,Female,0,35,Prepaid,417,Month-to-month,Credit Card,DSL,0,0
C0516,Male,0,55,Prepaid,359,Month-to-month,Credit Card,Fiber,7,1
C0517,Female,0,10,Postpaid,1026,1-year,Credit Card,DSL,0,1
C0518,Female,0,19,Prepaid,461,Month-to-month,Debit Card,Fiber,7,1
C0519,Female,0,37,Prepaid,277,Month-to-month,UPI,DSL,5,1
C0520,Female,0,7,Prepaid,336,Month-to-month,Credit Card,Fiber,6,1
C0521,Female,0,46,Postpaid,845,1-year,UPI,DSL,5,0
C0522,Male,0,35,Prepaid,406,Month-to-month,Debit Card,DSL,4,1
C0523,Female,0,45,Postpaid,1033,2-year,Debit Card,Fiber,7,1
C0524,Male,0,13,Prepaid,514,Month-to-month,UPI,DSL,6,1
C0525,Female,0,10,Prepaid,271,Month-to-month,UPI,Fiber,0,0
C0526,Male,0,2,Prepaid,505,Month-to-month,UPI,DSL,1,1
C0527,Male,1,6,Postpaid,1268,2-year,UPI,None,0,1
C0528,Female,0,8,Postpaid,1046,1-year,UPI,Fiber,7,1
C0529,Female,0,36,Prepaid,435,Month-to-month,Credit Card,Fiber,1,0
C0530,Female,0,25,Prepaid,575,Month-to-month,Cash,DSL,4,1
C0531,Male,0,44,Postpaid,1107,1-year,Credit Card,Fiber,7,1
C0532,Female,0,60,Prepaid,451,Month-to-month,UPI,Fiber,4,1
C0533,Male,0,47,Prepaid,314,Month-to-month,UPI,Fiber,7,1
C0534,Male,0,40,Prepaid,292,Month-to-month,UPI,Fiber,0,0
C0535,Male,0,7,Prepaid,470,Month-to-month,UPI,Fiber,5,1
C0536,Female,0,46,Prepaid,266,Month-to-month,Debit Card,Fiber,1,0
C0537,Female,0,23,Prepaid,573,Month-to-month,UPI,Fiber,1,0
C0538,Male,1,19,Prepaid,534,Month-to-month,Cash,DSL,1,0
C0539,Male,0,46,Postpaid,943,1-year,Credit Card,Fiber,1,0
C0540,Female,0,22,Prepaid,293,Month-to-month,Credit Card,Fiber,2,0
C0541,Male,0,13,Postpaid,989,2-year,Credit Card,DSL,4,0
C0542,Female,1,21,Prepaid,512,Month-to-month,Debit Card,DSL,1,0
C0543,Male,0,1,Postpaid,1013,2-year,Credit Card,Fiber,2,1
C0544,Female,0,59,Prepaid,303,Month-to-month,UPI,DSL,2,0
C0545,Male,0,19,Postpaid,1114,2-year,UPI,DSL,4,1
C0546,Female,0,60,Prepaid,295,Month-to-month,Cash,Fiber,3,0
C0547,Male,0,33,Postpaid,744,2-year,UPI,Fiber,0,0
C0548,Female,0,4,Prepaid,444,Month-to-month,Credit Card,Fiber,4,1
C0549,Female,0,42,Prepaid,596,Month-to-month,Credit Card,DSL,7,1
C0550,Male,0,3,Postpaid,899,2-year,UPI,Fiber,3,1
C0551,Male,0,27,Prepaid,415,Month-to-month,UPI,None,5,1
C0552,Female,0,52,Prepaid,409,Month-to-month,UPI,DSL,7,1
C0553,Male,0,41,Postpaid,939,1-year,Debit Card,Fiber,7,0
C0554,Female,0,35,Prepaid,360,Month-to-month,Credit Card,Fiber,0,0
C0555,Male,0,28,Prepaid,286,Month-to-month,Debit Card,Fiber,0,0
C0556,Female,1,6,Postpaid,1059,2-year,Debit Card,Fiber,0,1
C0557,Female,0,6,Prepaid,262,Month-to-month,UPI,Fiber,7,1
C0558,Female,0,55,Postpaid,1084,2-year,Credit Card,DSL,2,1
C0559,Female,0,57,Prepaid,593,Month-to-month,Debit Card,DSL,1,0
C0560,Female,1,44,Postpaid,921,2-year,Credit Card,Fiber,0,0
C0561,Female,0,23,Prepaid,513,Month-to-month,Credit Card,Fiber,6,1
C0562,Male,0,33,Postpaid,771,1-year,Debit Card,Fiber,1,0
C0563,Male,0,16,Prepaid,514,Month-to-month,UPI,Fiber,0,0
C0564,Male,0,24,Prepaid,583,Month-to-month,Debit Card,DSL,2,0
C0565,Female,0,5,Postpaid,1113,1-year,UPI,Fiber,5,1
C0566,Female,0,41,Prepaid,395,Month-to-month,Credit Card,DSL,0,0
C0567,Female,0,42,Postpaid,1186,2-year,UPI,None,4,1
C0568,Female,1,13,Postpaid,1296,2-year,Debit Card,DSL,6,1
C0569,Male,0,47,Prepaid,410,Month-to-month,Credit Card,Fiber,3,0
C0570,Male,0,12,Postpaid,947,2-year,Credit Card,Fiber,7,0
C0571,Female,0,5,Prepaid,483,Month-to-month,Debit Card,Fiber,0,1
C0572,Male,0,37,Prepaid,338,Month-to-month,Debit Card,DSL,6,1
C0573,Male,0,31,Prepaid,582,Month-to-month,Debit Card,DSL,3,0
C0574,Female,0,28,Postpaid,982,2-year,UPI,DSL,3,0
C0575,Male,0,28,Prepaid,464,Month-to-month,Debit Card,DSL,7,1
C0576,Female,1,30,Postpaid,773,1-year,Credit Card,DSL,6,1
C0577,Male,1,18,Prepaid,462,Month-to-month,Credit Card,DSL,2,0
C0578,Female,0,44,Postpaid,1046,2-year,Cash,Fiber,5,1
C0579,Female,0,27,Prepaid,349,Month-to-month,UPI,DSL,3,0
C0580,Female,1,35,Postpaid,938,1-year,UPI,DSL,2,0
C0581,Female,0,26,Prepaid,259,Month-to-month,Credit Card,Fiber,5,1
C0582,Male,1,57,Prepaid,293,Month-to-month,Debit Card,None,0,0
C0583,Female,0,39,Prepaid,500,Month-to-month,Credit Card,None,1,0
C0584,Female,0,49,Postpaid,978,2-year,Credit Card,Fiber,7,0
C0585,Female,0,51,Prepaid,498,Month-to-month,Credit Card,DSL,2,0
C0586,Male,0,60,Postpaid,1162,2-year,Credit Card,Fiber,3,1
C0587,Female,0,18,Prepaid,379,Month-to-month,Debit Card,Fiber,3,0
C0588,Male,0,33,Postpaid,992,1-year,UPI,Fiber,0,0
C0589,Female,0,25,Prepaid,585,Month-to-month,Debit Card,Fiber,6,1
C0590,Male,0,56,Prepaid,484,Month-to-month,Debit Card,Fiber,2,0
C0591,Male,0,31,Prepaid,594,Month-to-month,Credit Card,Fiber,0,0
C0592,Female,1,37,Prepaid,250,Month-to-month,UPI,DSL,2,0
C0593,Male,0,59,Prepaid,379,Month-to-month,UPI,Fiber,1,0
C0594,Female,0,60,Postpaid,964,1-year,Debit Card,Fiber,7,0
C0595,Female,0,2,Postpaid,831,1-year,UPI,Fiber,4,1
C0596,Female,0,33,Postpaid,819,1-year,Credit Card,Fiber,0,0
C0597,Male,1,39,Prepaid,471,Month-to-month,UPI,Fiber,3,0
C0598,Male,0,43,Prepaid,387,Month-to-month,Credit Card,Fiber,0,0
C0599,Female,0,43,Postpaid,1204,2-year,Debit Card,Fiber,6,1
C0600,Female,0,32,Prepaid,390,Month-to-month,Debit Card,Fiber,2,0
C0601,Male,0,18,Postpaid,808,1-year,Credit Card,Fiber,7,0
C0602,Female,0,17,Prepaid,561,Month-to-month,Debit Card,DSL,0,0
C0603,Female,1,34,Postpaid,992,1-year,Debit Card,Fiber,1,0
C0604,Female,0,39,Prepaid,422,Month-to-month,UPI,DSL,7,1
C0605,Male,0,7,Postpaid,886,1-year,UPI,Fiber,2,0
C0606,Male,0,42,Prepaid,351,Month-to-month,Debit Card,Fiber,6,1
C0607,Male,0,54,Postpaid,1260,1-year,Debit Card,Fiber,6,1
C0608,Female,0,53,Prepaid,319,Month-to-month,Credit Card,DSL,5,1
C0609,Female,0,35,Postpaid,1134,1-year,UPI,Fiber,6,1
C0610,Female,0,30,Postpaid,707,1-year,Debit Card,DSL,3,0
C0611,Male,0,12,Prepaid,596,Month-to-month,Credit Card,DSL,7,1
C0612,Female,0,35,Prepaid,254,Month-to-month,Debit Card,Fiber,3,0
C0613,Female,0,11,Prepaid,451,Month-to-month,Cash,DSL,2,0
C0614,Female,0,44,Prepaid,451,Month-to-month,Cash,Fiber,5,1
C0615,Female,0,57,Prepaid,428,Month-to-month,Debit Card,Fiber,1,0
C0616,Male,1,4,Prepaid,306,Month-to-month,UPI,Fiber,6,1
C0617,Male,0,25,Prepaid,435,Month-to-month,Debit Card,Fiber,0,0
C0618,Female,0,48,Postpaid,777,2-year,UPI,Fiber,4,0
C0619,Male,0,32,Postpaid,895,2-year,Debit Card,DSL,3,0
C0620,Male,0,20,Prepaid,476,Month-to-month,UPI,Fiber,1,0
C0621,Female,0,50,Postpaid,763,2-year,Credit Card,DSL,6,0
C0622,Female,0,31,Postpaid,1124,2-year,UPI,Fiber,1,1
C0623,Male,0,4,Prepaid,518,Month-to-month,Debit Card,None,1,1
C0624,Female,0,54,Prepaid,452,Month-to-month,UPI,Fiber,0,0
C0625,Male,0,38,Prepaid,597,Month-to-month,Credit Card,DSL,1,0
C0626,Female,0,53,Postpaid,908,2-year,Debit Card,DSL,1,0
C0627,Male,0,47,Postpaid,1166,1-year,Debit Card,Fiber,2,1
C0628,Female,0,1,Prepaid,565,Month-to-month,UPI,Fiber,2,1
C0629,Male,1,3,Postpaid,1284,2-year,Credit Card,Fiber,1,1
C0630,Male,0,37,Prepaid,303,Month-to-month,UPI,Fiber,1,0
C0631,Male,0,22,Prepaid,286,Month-to-month,Debit Card,Fiber,2,0
C0632,Female,0,17,Postpaid,1061,2-year,Cash,DSL,0,1
C0633,Male,1,14,Postpaid,963,1-year,Debit Card,Fiber,2,0
C0634,Male,0,41,Prepaid,519,Month-to-month,UPI,Fiber,6,1
C0635,Female,0,35,Prepaid,469,Month-to-month,Credit Card,Fiber,2,0
C0636,Female,0,58,Postpaid,1223,1-year,Cash,DSL,2,1
C0637,Male,0,13,Prepaid,460,Month-to-month,UPI,Fiber,2,0
C0638,Male,0,35,Postpaid,726,2-year,Credit Card,Fiber,4,0
C0639,Female,0,43,Prepaid,250,Month-to-month,Credit Card,Fiber,3,0
C0640,Female,0,2,Prepaid,272,Month-to-month,Debit Card,Fiber,6,1
C0641,Female,0,56,Prepaid,533,Month-to-month,Debit Card,DSL,6,1
C0642,Female,1,47,Prepaid,437,Month-to-month,UPI,DSL,0,0
C0643,Female,0,13,Postpaid,793,1-year,Debit Card,DSL,7,0
C0644,Male,0,51,Prepaid,298,Month-to-month,Credit Card,Fiber,5,1
C0645,Female,0,54,Prepaid,296,Month-to-month,UPI,None,0,0
C0646,Male,0,16,Prepaid,364,Month-to-month,UPI,Fiber,6,1
C0647,Male,1,18,Prepaid,288,Month-to-month,Credit Card,Fiber,1,0
C0648,Male,0,7,Postpaid,1215,1-year,UPI,Fiber,4,1
C0649,Female,0,45,Postpaid,923,2-year,Debit Card,Fiber,1,0
C0650,Male,0,36,Prepaid,511,Month-to-month,UPI,Fiber,0,0
C0651,Male,0,41,Postpaid,1240,1-year,UPI,Fiber,0,1
C0652,Female,0,30,Postpaid,1001,1-year,UPI,Fiber,5,1
C0653,Male,0,42,Postpaid,902,1-year,UPI,Fiber,7,0
C0654,Male,0,41,Prepaid,570,Month-to-month,Credit Card,DSL,5,1
C0655,Female,0,7,Prepaid,382,Month-to-month,Credit Card,None,1,0
C0656,Male,0,15,Prepaid,513,Month-to-month,Debit Card,Fiber,3,0
C0657,Male,1,60,Postpaid,1021,2-year,Cash,DSL,1,1
C0658,Male,0,40,Postpaid,1117,1-year,Debit Card,DSL,3,1
C0659,Female,0,19,Prepaid,292,Month-to-month,UPI,None,7,1
C0660,Female,0,43,Prepaid,587,Month-to-month,Cash,Fiber,3,0
C0661,Female,0,37,Prepaid,487,Month-to-month,Credit Card,DSL,2,0
C0662,Male,0,2,Prepaid,496,Month-to-month,Credit Card,Fiber,0,1
C0663,Male,0,42,Postpaid,848,1-year,Credit Card,DSL,2,0
C0664,Female,0,48,Prepaid,598,Month-to-month,UPI,DSL,0,0
C0665,Male,0,55,Prepaid,599,Month-to-month,Debit Card,DSL,2,0
C0666,Male,0,13,Postpaid,711,2-year,UPI,Fiber,3,0
C0667,Female,1,40,Prepaid,422,Month-to-month,Credit Card,DSL,2,0
C0668,Female,0,41,Postpaid,1293,1-year,UPI,Fiber,4,1
C0669,Male,0,43,Prepaid,252,Month-to-month,Debit Card,Fiber,2,0
C0670,Male,0,43,Prepaid,527,Month-to-month,Debit Card,Fiber,5,1
C0671,Male,0,55,Prepaid,305,Month-to-month,UPI,DSL,5,1
C0672,Female,0,58,Postpaid,905,2-year,Debit Card,None,7,0
C0673,Female,0,31,Prepaid,425,Month-to-month,Debit Card,DSL,2,0
C0674,Female,0,16,Prepaid,365,Month-to-month,Credit Card,Fiber,2,0
C0675,Female,0,42,Postpaid,1189,2-year,Credit Card,Fiber,4,1
C0676,Male,0,56,Prepaid,408,Month-to-month,Credit Card,Fiber,0,0
C0677,Female,0,44,Prepaid,535,Month-to-month,UPI,Fiber,2,0
C0678,Female,1,57,Prepaid,329,Month-to-month,Debit Card,Fiber,0,0
C0679,Female,0,6,Prepaid,315,Month-to-month,Credit Card,Fiber,5,1
C0680,Female,0,28,Postpaid,1226,1-year,Credit Card,Fiber,1,1
C0681,Female,0,32,Postpaid,986,2-year,Debit Card,DSL,3,0
C0682,Male,0,44,Postpaid,1111,2-year,UPI,DSL,1,1
C0683,Male,0,10,Postpaid,1221,1-year,UPI,DSL,4,1
C0684,Female,0,50,Prepaid,483,Month-to-month,UPI,Fiber,4,1
C0685,Male,0,18,Postpaid,898,1-year,UPI,Fiber,0,0
C0686,Female,0,4,Prepaid,493,Month-to-month,UPI,Fiber,0,1
C0687,Female,0,9,Prepaid,303,Month-to-month,Cash,Fiber,6,1
C0688,Male,0,7,Prepaid,586,Month-to-month,UPI,DSL,6,1
C0689,Male,0,50,Prepaid,258,Month-to-month,Debit Card,Fiber,2,0
C0690,Female,0,8,Postpaid,1291,1-year,UPI,DSL,6,1
C0691,Female,0,43,Prepaid,544,Month-to-month,Credit Card,DSL,1,0
C0692,Female,1,7,Prepaid,452,Month-to-month,Cash,Fiber,0,0
C0693,Male,1,41,Prepaid,402,Month-to-month,UPI,Fiber,5,1
C0694,Female,0,40,Prepaid,359,Month-to-month,Debit Card,DSL,0,0
C0695,Female,0,3,Prepaid,571,Month-to-month,Cash,DSL,6,1
C0696,Female,0,17,Postpaid,735,1-year,Credit Card,DSL,5,0
C0697,Male,1,2,Prepaid,401,Month-to-month,UPI,DSL,0,1
C0698,Female,1,15,Postpaid,898,2-year,Debit Card,Fiber,6,0
C0699,Female,0,46,Prepaid,383,Month-to-month,Debit Card,Fiber,3,0
C0700,Male,0,29,Prepaid,575,Month-to-month,UPI,Fiber,0,0
C0701,Female,0,50,Postpaid,919,2-year,Credit Card,Fiber,3,0
C0702,Female,0,48,Postpaid,1277,1-year,UPI,Fiber,4,1
C0703,Male,0,52,Prepaid,425,Month-to-month,UPI,Fiber,2,1
C0704,Female,1,22,Postpaid,821,2-year,Debit Card,DSL,1,0
C0705,Male,0,4,Postpaid,1120,1-year,Credit Card,Fiber,0,1
C0706,Male,0,57,Postpaid,1191,1-year,UPI,Fiber,3,1
C0707,Female,1,52,Postpaid,1298,1-year,Credit Card,Fiber,6,1
C0708,Female,0,6,Postpaid,988,1-year,UPI,Fiber,0,0
C0709,Female,0,38,Prepaid,433,Month-to-month,UPI,Fiber,7,1
C0710,Female,0,26,Postpaid,904,2-year,Credit Card,DSL,0,0
C0711,Male,0,11,Prepaid,586,Month-to-month,Credit Card,DSL,3,0
C0712,Female,0,26,Postpaid,750,1-year,UPI,Fiber,0,0
C0713,Male,0,17,Prepaid,325,Month-to-month,UPI,Fiber,1,0
C0714,Female,0,24,Prepaid,319,Month-to-month,Credit Card,DSL,5,1
C0715,Female,0,28,Prepaid,483,Month-to-month,Debit Card,Fiber,5,1
C0716,Female,0,35,Prepaid,260,Month-to-month,Debit Card,Fiber,5,1
C0717,Male,0,31,Prepaid,532,Month-to-month,UPI,Fiber,6,1
C0718,Female,0,13,Prepaid,553,Month-to-month,Credit Card,DSL,5,1
